Campaign_ID,Budget,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Clicks,Conversions,CTR,CPC,Conversion_Rate,Success
CAMP-6PE63L,0.5877891695591982,0.5964912280701755,2,1,1,2,2,0.6991673705804271,0.06523484544359695,0.003731332678981892,0.0019525522800946436,0.0006005927980563301,0
CAMP-BQGU3O,0.3388174394574748,0.894736842105263,0,3,4,0,2,0.9959776356542376,0.7902448815736652,0.009199179741058388,0.0007885579850890698,0.005099033758702499,1
CAMP-BYGHGK,0.9262655243674885,1.0,3,4,1,2,2,0.726278106270866,0.6214371738257729,0.002460228335719191,0.002962139015440692,0.005501538048803226,1
CAMP-5BWIKO,0.15641740735539017,0.3684210526315789,3,2,2,2,1,0.3842966895941435,0.3623042954636692,0.007654280255132148,0.0009490416325089915,0.006067636804266066,1
CAMP-TCKEH5,0.10489356152565157,0.7543859649122806,0,2,2,0,2,0.2136679940469008,0.024889602569249297,0.006327918254986861,0.0011492692897999005,0.0007989149738766801,0
CAMP-SW2292,0.9972111313978451,0.40350877192982454,0,4,3,2,4,0.28952978560798037,0.5104375752709756,0.0009102609875765324,0.007978087887517258,0.011324162530562806,1
CAMP-MTR6SN,0.40221905659998797,0.2807017543859649,2,0,1,1,2,0.13547323116527896,0.8837816138097151,0.0010618641762882826,0.00684581694972352,0.04155621643666398,1
CAMP-GLH62C,0.913585200938986,0.15789473684210525,1,0,3,1,0,0.35961948433289087,0.18125250903251705,0.001234828901681356,0.0058915470797441475,0.003255076929983216,1
CAMP-9T199D,0.9831865331754981,0.5087719298245614,3,2,1,0,4,0.020554281806846063,0.7077478924126858,6.458702976947154e-05,0.10188232821774282,0.20330022894918442,0
CAMP-XJ37C9,0.9217912963223049,0.9649122807017545,2,2,3,1,2,0.4597160210771892,0.4191087916499398,0.0015646004440997303,0.004654034135691813,0.005865910091140939,1
CAMP-H42M44,0.06689271884593005,0.7894736842105263,1,1,2,2,2,0.6952656771650376,0.5810919309514252,0.031745077038495065,0.00022343708790697106,0.005374204632109261,1
CAMP-GV3Z6B,0.2706807648321663,0.38596491228070173,2,0,4,1,3,0.9072442781867182,0.5824969891609796,0.010475085006132381,0.0006916838916067738,0.00412577598465426,1
CAMP-Z8UUG9,0.5891936357617222,0.5438596491228069,3,4,3,0,1,0.05814327661799606,0.39542352468888,0.00031245689353043846,0.02290601248663209,0.04266630487975938,1
CAMP-5RLRDI,0.19367588932806326,0.2807017543859649,0,0,1,0,4,0.5991915047665017,0.7743877960658371,0.009648433383186902,0.0007515278263893874,0.008309851931242186,1
CAMP-HSA7HE,0.3401817780542124,0.8596491228070176,0,1,1,2,3,0.8610876473190942,0.9064632677639503,0.00792303240626474,0.0009166312236250636,0.0067678037657844786,1
CAMP-Z74LAV,0.9607351377380069,0.8771929824561404,1,2,2,0,0,0.32687743855838464,0.7135688478522683,0.0010670362941197476,0.0068128250737715945,0.014017972746487806,1
CAMP-71448N,0.16293814329568027,0.2807017543859649,4,2,1,1,1,0.14371907807409195,0.1979124849458049,0.0027683147730680484,0.0026325387735778123,0.008850579481612374,1
CAMP-7ODKEF,0.39168556008105776,0.22807017543859648,1,1,0,0,4,0.11670890149229718,0.42854275391409075,0.0009405847764684912,0.007722633761294426,0.023399253803038957,1
CAMP-828XG8,0.03350655083164463,0.14035087719298245,4,4,4,2,2,0.32842604883150317,0.939783219590526,0.029112821996337326,0.0002442965497783898,0.018366484285713545,1
CAMP-Y72IVG,0.07016311871752172,0.6842105263157894,2,2,3,0,4,0.012670447689151683,0.07687675632276195,0.0006293077256054906,0.011502129848527451,0.03497840567087118,1
CAMP-LYE088,0.266346983407235,0.017543859649122806,2,3,4,1,2,0.6152608503278226,0.7197912484945805,0.00722363026692186,0.0010059995463531088,0.007522611230080693,1
CAMP-O98BV7,0.14534218815834354,0.7719298245614035,3,2,2,2,1,0.6779292868348015,0.9028502609393818,0.014490872242151528,0.0004980681190895193,0.008562990302637307,1
CAMP-8HU7F0,0.383599847515098,0.42105263157894735,4,3,3,1,2,0.5979043481758577,0.18586912886391008,0.004884378326621263,0.0014905803686328465,0.0020024571391554606,1
CAMP-I9G5DZ,0.5602415681868341,0.6666666666666667,3,1,3,2,0,0.5256224608825067,0.32597350461661984,0.002943737391382119,0.002475614996402273,0.003992101219566698,1
CAMP-X5QJIC,0.18912140607130679,0.14035087719298245,0,1,0,0,2,0.5510035799042677,0.544359694901646,0.009085896475216172,0.000798473113475365,0.006354043757084794,1
CAMP-JDAN08,0.8841917297004475,0.9298245614035088,4,2,2,2,0,0.02924258879369293,0.5014050582095545,0.00010345506603652316,0.06613429306393115,0.10408375343648518,0
CAMP-5RNTDR,0.2665877490419534,0.3684210526315789,1,0,1,2,1,0.4347572503117333,0.928141308711361,0.005104422022563094,0.0014261004589111407,0.013717221956720156,1
CAMP-5XYFC4,0.6106619048574466,0.736842105263158,0,3,0,0,1,0.32480592092031696,0.3285828984343637,0.0016701036023372394,0.004360854632325469,0.006511179957673711,1
CAMP-KL8CGN,0.2655644950944002,0.7894736842105263,0,4,0,1,4,0.42964884759261496,0.7382577278201526,0.005063936817632879,0.0014375438809731554,0.011043454711298487,1
CAMP-0T6DVW,0.584157621235529,0.05263157894736842,1,2,4,0,0,0.31814890792808015,0.6870734644720996,0.0017102109412459139,0.004258850408573163,0.013867200583710064,1
CAMP-RB7F6F,0.5997070684777592,0.43859649122807015,0,4,4,2,0,0.28594988134025184,0.6401043757527098,0.0014975454260230056,0.0048617378665249955,0.014368846260699735,1
CAMP-DHGZZ0,0.8810015850404286,1.0,4,2,4,0,3,0.7918828687502514,0.8364110798875954,0.002820375847529928,0.0025839359829205066,0.006790887281732522,1
CAMP-JKIBU4,0.8670773058325475,0.4912280701754385,3,0,0,2,3,0.7071316519850368,0.8739462063428343,0.002558952218697571,0.002847904676051247,0.007946586962657081,1
CAMP-FMPKXV,0.7070082863505949,0.7719298245614035,0,0,1,0,3,0.863883190539399,0.4574468085106383,0.003833507481641559,0.0019004150965940044,0.003402405755294896,1
CAMP-HAGKC4,0.5861238739190626,0.5789473684210527,4,0,3,0,2,0.626784924178432,0.8974307507025292,0.003354860096522444,0.0021720049265472976,0.009205843045422874,1
CAMP-LORXDT,0.5257117634076363,0.38596491228070173,2,0,4,1,3,0.14719842323317647,0.04034524287434765,0.0008816195390760713,0.008235374211930581,0.001833296086309182,1
CAMP-G5NQJQ,0.7465941694588792,0.631578947368421,4,1,1,2,0,0.2703431076786936,0.6473303894018467,0.0011367671834397568,0.006397146729228636,0.015364766288445778,1
CAMP-IJC1YD,0.5344395176661784,0.17543859649122806,3,1,2,1,2,0.7102288725312739,0.7727820152549177,0.004167864867544511,0.0017476394327289486,0.006996118138300993,1
CAMP-MT8VT4,0.7752653437932625,0.08771929824561403,4,3,4,2,1,0.7690157274445919,0.00923323966278603,0.0031124229157695254,0.002341361805193392,7.576287386489655e-05,0
CAMP-3PT5R5,0.4622700186593367,0.2982456140350877,1,4,3,0,4,0.18444551707493667,0.5857085507828182,0.001255330042084903,0.00579576998318109,0.020324084961503917,1
CAMP-RC6ZS6,0.28209706867839734,0.3508771929824561,3,2,2,2,3,0.125940227665822,0.9887595343235649,0.0014081495646178254,0.005169248566512541,0.04994645300383828,1
CAMP-2YWE1G,0.6534981240344294,0.7192982456140351,2,2,2,1,1,0.7292345440650014,0.5939381774387796,0.0035009252277041886,0.0020812690278748944,0.005236730184562131,1
CAMP-983EP9,0.6387111013021408,0.6140350877192982,1,1,3,1,0,0.5949680222034511,0.30409474106784423,0.0029228080548939434,0.0024933501275175873,0.0032893360865087155,1
CAMP-P9W4J6,0.05698120021668907,0.7017543859649122,4,2,4,1,4,0.29556333212662406,0.022079486150140507,0.01581227981064472,0.00045585257680937806,0.0005117181051844331,0
CAMP-6CNOLJ,0.8055416223591019,0.6491228070175439,3,1,0,2,1,0.3985961948433289,0.7440786832597351,0.0015527876085506113,0.004689328905640837,0.011995057497158755,1
CAMP-Q52WSP,0.4670853313537048,0.5789473684210527,2,3,3,1,4,0.3736173122561442,0.28582898434363707,0.0025105456523233922,0.0029027970312166525,0.00492805175809778,1
CAMP-OFV177,0.896470777071086,0.2807017543859649,1,4,3,1,3,0.1273078315433812,0.23083099156965073,0.0004452363679310656,0.016183375142328153,0.011618764014230608,1
CAMP-UDKTMO,0.7072089243795269,0.631578947368421,2,3,3,1,0,0.38415590684204176,0.6599759132878363,0.001705005037777715,0.004271820618313376,0.011040214504625853,1
CAMP-NRVBJF,0.1969061615938685,0.42105263157894735,4,0,2,0,4,0.8464060174570612,0.6690084303492574,0.013398058685433816,0.0005392681959837072,0.00508076292075461,1
CAMP-VYB6LI,0.841997552216047,0.6491228070175439,2,0,1,0,1,0.22875186034350994,0.4965877157767965,0.0008524775286333642,0.008514750290283158,0.013926327195163022,1
CAMP-076A3K,0.1912281053750928,1.0,0,0,0,2,3,0.5606773661558264,0.11019670814933763,0.009144197006292733,0.0007933396964780745,0.0012693639667583011,1
CAMP-KRZD5E,0.3281434963182922,0.19298245614035087,1,3,4,2,3,0.7568279634769317,0.7966680048173425,0.007219119162906898,0.0010066321148928705,0.006767999500157753,1
CAMP-9P3JPX,0.09233362091450814,0.38596491228070173,2,2,4,1,1,0.6661638711234463,0.3462464873544761,0.0222300952365578,0.0003221768883736033,0.00334310150584458,1
CAMP-GH3015,0.5548444052085632,0.9122807017543859,4,4,1,0,1,0.26410844294276176,0.179044560417503,0.0014953935444122133,0.004868710320510475,0.004378361909333872,1
CAMP-3SFLSE,0.775205152384583,0.7192982456140351,4,0,3,1,4,0.5481074775753187,0.7109594540345243,0.0022187036176889896,0.0032843265966189636,0.008340294400926953,1
CAMP-45BG34,0.6213358479966292,0.3684210526315789,2,0,0,1,2,0.7417843208237802,0.8988358089120836,0.003745204809870156,0.0019453071173453121,0.007791017982584193,1
CAMP-IQ7ZJ3,0.5850404285628298,0.3508771929824561,4,0,4,0,3,0.4819999195527131,0.34403853873946205,0.0025854166428715118,0.002818761007460786,0.004594682988327183,1
CAMP-SWEBNV,0.9852531048734977,0.456140350877193,3,4,4,0,4,0.9893206226620007,0.5843034925732639,0.0031508562892210742,0.002312779538630745,0.003793995261440186,1
CAMP-G5VMF6,0.510864549266668,0.9824561403508771,3,0,3,0,1,0.6212139495595511,0.7063428342031314,0.003813898122790402,0.0019102050463644736,0.007311393339728737,1
CAMP-0YKNFU,0.45500692201199816,0.5263157894736843,3,4,1,2,4,0.28735770886126866,0.781613809714974,0.0019835191312753664,0.0036731792593131343,0.017452180436935832,1
CAMP-84XYJO,0.01689372203607472,0.08771929824561403,0,0,0,2,1,0.4455170749366478,0.1850662384584504,0.07377194191903437,9.19868502709992e-05,0.002680729151179013,1
CAMP-A21A6X,0.36239240785698523,0.456140350877193,2,3,1,1,0,0.10904629741361972,0.01244480128462465,0.0009506277117259102,0.007641594986302915,0.0008510028112155146,0
CAMP-VAJ2K8,0.13691539094319938,0.6842105263157894,0,3,1,2,1,0.6196653392864325,0.05660377358490566,0.01405148413541714,0.0005138635314144512,0.0005908620219975113,0
CAMP-XPNMJQ,0.2393411047129873,0.5789473684210527,4,4,0,0,1,0.2997667028679458,0.0016057808109193098,0.003922818158490177,0.0018570625629308489,6.679660752332432e-05,0
CAMP-Y3ODSX,0.7059649686001485,0.19298245614035087,0,3,0,0,1,0.7842806001367604,0.6483340024086713,0.003485537510892732,0.002090470279677653,0.005314524319276822,1
CAMP-4NXVKD,0.5243674886137918,0.7719298245614035,4,4,4,2,2,0.7734805518683883,0.20594138900040143,0.004625627465213365,0.0015742386199794451,0.0017106826048070049,1
CAMP-C9X5JZ,0.0800746373467627,0.9824561403508771,4,3,4,1,1,0.550762238043522,0.9319550381372943,0.021130732999165635,0.0003393139588337921,0.010877918507422875,1
CAMP-6KF162,0.1011817579904095,0.9122807017543859,1,3,0,1,3,0.5210771891717951,0.22019269369731032,0.015911066883545058,0.0004529781548794921,0.0027230913448030546,1
CAMP-2VXYZX,0.7122048112999337,0.10526315789473684,3,4,2,2,3,0.130224045694059,0.7545162585307106,0.0005748098538405878,0.01257960952293101,0.036902799415724004,1
CAMP-9JPNBZ,0.5630906281976685,0.15789473684210525,4,2,4,1,4,0.4291661638711235,0.07205941389000402,0.002392059989477925,0.0030465037235995742,0.0010933458105536575,0
CAMP-UG0IT2,0.7653538251640216,0.7719298245614035,1,3,2,1,2,0.9595953501468163,0.9837414692894421,0.003933836409318857,0.0018518503168811636,0.006590244769319934,1
CAMP-6YS445,0.8178206697297405,0.2807017543859649,3,0,0,1,4,0.6259000040223643,0.2332396627860297,0.0024014641789383475,0.0030345812280851247,0.0023985609493786014,1
CAMP-GDEJ31,0.6482815352821973,0.43859649122807015,4,2,4,0,3,0.9169582880817344,0.23123243677238056,0.004436963891686377,0.0016413773068147926,0.0016173959516736088,1
CAMP-GYMDM0,0.7683433317951084,0.3508771929824561,4,4,1,0,3,0.46140541410240943,0.2167804094741068,0.001884540874351584,0.003865735025952399,0.0030292790543747627,1
CAMP-L2LJK4,0.9277101181757991,0.47368421052631576,0,2,0,2,0,0.5955713768553156,0.2551184263348053,0.0020142041333518637,0.0036173125286157056,0.002757548935263828,1
CAMP-Q5V7C6,0.07832908649505427,1.0,0,1,3,0,1,0.2689151683359479,0.4012444801284625,0.010576702284371808,0.0006849726847561246,0.009588815754054398,1
CAMP-S5NKB4,0.3499327862603078,0.7894736842105263,3,1,2,1,3,0.28979123929045497,0.1672019269369731,0.0025993384523865974,0.0028036672950854987,0.003729204328864214,1
CAMP-EHOU6Q,0.4834975221203427,0.017543859649122806,4,3,0,0,4,0.040545432605285384,0.3972300281011642,0.0002680631727546403,0.02659970787741738,0.0606097755989768,1
CAMP-LZ2RWG,0.41642422904837384,0.9298245614035088,2,3,0,2,4,0.7649531394553718,0.10196708149337616,0.005756198643088765,0.0012639992217943672,0.0008558770803842537,0
CAMP-WAJ1G1,0.8706687265504304,0.736842105263158,0,0,4,0,1,0.2115361409436467,0.8940184664793257,0.0007621868099021239,0.009514685871144641,0.027052453503966394,1
CAMP-R1DWWO,0.41094681085853013,0.0,3,2,4,1,1,0.6644342544547684,0.8398233641107989,0.005067185935896501,0.0014366187563250295,0.008127093970691389,1
CAMP-8NBHNA,0.7721554543448165,0.8771929824561404,4,1,4,1,0,0.6331201480230079,0.9522280208751506,0.0025728507940250382,0.0028325244754233733,0.009670072193683425,1
CAMP-L3GYWI,0.06749463293272606,0.9122807017543859,4,3,3,2,2,0.12232009975463577,0.046166198313930144,0.005604038033824214,0.001298473151583501,0.002506859488678375,1
CAMP-YMENVG,0.243815332758171,0.6140350877192982,2,2,4,0,4,0.8072684123727927,0.5596146126053795,0.010341343039223475,0.0007007176249065261,0.004456054267846821,1
CAMP-3KK0VM,0.6417808631448004,0.8771929824561404,3,3,0,0,1,0.04010297252725152,0.9223203532717785,0.00019821238376732986,0.035641867714696976,0.14171131112645682,1
CAMP-59M6MG,0.5439898878433418,0.43859649122807015,4,3,4,0,4,0.0915087888660955,0.5788839823364111,0.0005311048266151181,0.013601302730264617,0.04008255055016279,1
CAMP-87OI0E,0.6990429566019943,0.4912280701754385,0,1,1,1,1,0.8634809541048228,0.5198715375351265,0.0038753313029791874,0.0018798649826996176,0.003869041745630777,1
CAMP-0VGNXB,0.5485644349029914,0.3508771929824561,2,1,4,2,3,0.6604320019307348,0.45383380168606985,0.0037763436394235776,0.0019292373399213483,0.004419405504082949,1
CAMP-5JTB9X,0.551012218855962,0.17543859649122806,3,3,3,0,4,0.6723180885724629,0.306904857486953,0.0038271950968567776,0.001903555619124432,0.002936204768015896,1
CAMP-XAYPNT,0.5768744607852972,0.6842105263157894,2,4,1,1,3,0.97697196412051,0.5525893215576074,0.005311053605744864,0.001370408426346317,0.003633277268286784,1
CAMP-RFZWKX,0.5084568929194839,0.17543859649122806,0,3,0,1,4,0.576565705321588,0.4219189080690486,0.003556851474617712,0.002048496442486988,0.0047077619989415375,1
CAMP-XJVE3D,0.4639353142994723,0.6140350877192982,3,3,0,1,2,0.2524636981617795,0.8990365315134485,0.0017098815384209343,0.004259668766231561,0.022824294824363062,1
CAMP-ZEEDHH,0.9839288938825465,0.8421052631578947,2,0,2,0,0,0.7234222275853747,0.9423926134082699,0.0023068265660688915,0.003158980459611748,0.00837595863114552,1
CAMP-JSHZKB,0.306895929054393,0.6666666666666667,1,0,1,0,3,0.16115602751297214,0.61641910879165,0.001653014713222806,0.0044058136690354344,0.024442843997602083,1
CAMP-RH7LAY,0.19678577877650932,0.6842105263157894,0,0,2,0,1,0.17217730582036123,0.37033319951826577,0.0027460915539391085,0.002653845492718011,0.013783846526173215,1
CAMP-64YFDS,0.22575791015429067,0.5964912280701755,0,4,1,0,2,0.7104098789268332,0.15194700923323967,0.009824383836511224,0.0007379471895411935,0.001375527306891585,1
CAMP-0DJI9K,0.008186031580425752,0.9298245614035088,0,4,1,0,4,0.9003258115120067,0.2830188679245283,0.2736406860626586,1.944918354341047e-05,0.0020176775188672654,1
CAMP-QDGBK2,0.83399209486166,0.5789473684210527,1,3,3,0,3,0.3506898354852983,0.079084704937776,0.0013194700686139178,0.00551523670123364,0.0014702585508445769,1
CAMP-L0D1B4,0.4082783250737345,0.9473684210526316,1,0,2,0,4,0.41746108362495477,0.5941389000401446,0.0032073092236718508,0.002272035635599654,0.009149694804360356,1
CAMP-XGMPW5,0.06536786982604682,0.8070175438596492,4,4,3,0,4,0.15705321588029444,0.3733440385387395,0.00739815715910689,0.000982118221418651,0.015219049478167846,1
CAMP-D3GO8J,0.34509740976304654,0.40350877192982454,2,1,1,0,4,0.23273400104581474,0.5383380168606986,0.002118772932797802,0.0034390404830628874,0.014836528989563868,1
CAMP-N42X2E,0.4823940129612167,0.9298245614035088,4,3,0,1,0,0.16348899883351437,0.4530309112806102,0.0010668432968529578,0.006814050457153515,0.01773126831561111,1
CAMP-ZC7FOV,0.7725366665997873,0.3684210526315789,2,2,1,0,0,0.604621696633281,0.9508229626655962,0.0024558577935086287,0.0029674078756396637,0.010110543033113796,1
CAMP-2YGNMB,0.5233241708633454,0.07017543859649122,1,3,3,2,1,0.46245122883230766,0.2346447209955841,0.00277288360334215,0.002628200577502472,0.0032704061688954653,1
CAMP-Y49E7E,0.22730282297706708,0.9649122807017545,1,2,2,1,3,0.3740195486907204,0.28643115214773185,0.005146860403941114,0.001414297948705856,0.004933080541311892,1
CAMP-OBJLZY,0.008085712565959753,0.5614035087719298,4,0,2,0,2,0.4898636418486787,0.6103974307507026,0.1506126427650136,4.132048402251625e-05,0.008012479211605916,1
CAMP-1UU9YM,0.15116069099737164,1.0,3,2,3,2,2,0.23687703632195006,0.6665997591328784,0.004892617445672052,0.0014880616791220496,0.018041000604195605,1
CAMP-SZDXIM,0.8094941915290624,0.6140350877192982,4,0,2,0,2,0.2783878363702184,0.5790847049377761,0.0010792870375747868,0.006735933083542356,0.01335378852052705,1
CAMP-YN4U9B,0.671876567484601,0.8070175438596492,2,1,4,2,4,0.33876352520011266,0.5802890405459655,0.0015829101023255214,0.004600364202065211,0.011006258589682667,1
CAMP-XF445C,0.4722818563030437,0.3333333333333333,4,2,0,2,0,0.9362053014762077,0.043356081894821354,0.006213146489844546,0.0011706092445690607,0.00029261339774309844,0
CAMP-RI8BIX,0.5492466042013603,0.3157894736842105,0,3,0,2,3,0.1897751498330719,0.7922521075873145,0.0010865788665016753,0.006690983430838086,0.026703413213165744,1
CAMP-OIQ2Q4,0.8911538693043879,0.5964912280701755,2,0,0,2,4,0.10954909295684004,0.37755921316740265,0.0003853922367270497,0.01865057757074489,0.021955503332593298,1
CAMP-QERXDO,0.777412170702835,0.894736842105263,2,3,2,1,0,0.5718394272153171,0.2611401043757527,0.0023081672317726955,0.003157147175111274,0.0029402190978488497,1
CAMP-UADVWK,0.37878453482072993,0.736842105263158,3,4,2,1,0,0.22563452797554404,0.21236451224407868,0.001872149419339751,0.00389127026002967,0.006066251316649162,1
CAMP-SHY8NB,0.7167994221624766,0.2807017543859649,1,0,1,2,3,0.8068460641164876,0.19309514251304696,0.0035316381099640844,0.00206314316189672,0.001536751701349976,1
CAMP-IQUWRX,0.9487369836078731,0.7719298245614035,2,2,1,0,3,0.13464864647439767,0.34644720995584105,0.0004446472353791112,0.01620447914206069,0.016449361761544608,1
CAMP-ZE1HM3,0.9792540278084308,0.736842105263158,1,0,0,2,3,0.7620570371264229,0.6569650742673626,0.002441689595930386,0.0029846174897808515,0.0055426209645056705,1
CAMP-8KSZBF,0.35105635922232703,0.5789473684210527,4,3,4,1,4,0.9799485137363743,0.1495383380168607,0.008737447231216217,0.0008305814925119564,0.0009757393706109174,0
CAMP-FZZDVG,0.41038502437752056,0.14035087719298245,0,1,1,0,1,0.9940871244117292,0.618827780008029,0.007587740065100584,0.0009574203559192885,0.003999198765262765,1
CAMP-7OQ2ZD,0.360065006721374,0.43859649122807015,3,0,1,1,3,0.5333856240698283,0.06182256122039342,0.004641881990780361,0.0015687091628724219,0.0007526877079707679,0
CAMP-O74V1Q,0.7590537910555567,0.017543859649122806,1,2,2,1,1,0.5732673665580628,0.46346848655158573,0.00236990972280463,0.003074958257620112,0.005200581315729046,1
CAMP-X8ERTB,0.10222507574085592,0.9122807017543859,2,4,4,0,4,0.9195929367282089,0.10899237254114814,0.02775920239042339,0.0002565632226123485,0.000757504296528759,0
CAMP-74RS7G,0.7002668485784795,0.14035087719298245,1,1,0,2,1,0.8785245967579743,0.9889602569249298,0.003935938896587793,0.0018508590327422283,0.007237391627837075,1
CAMP-U0ENV5,0.46509901486727795,0.14035087719298245,2,4,1,2,2,0.5812316479626725,0.2757928542753914,0.003918972076386962,0.0018588888618796071,0.003054480288620819,1
CAMP-SN961J,0.14742882365923637,0.6842105263157894,1,0,4,2,1,0.21573951168496844,0.9536330790847051,0.0045703862738177775,0.0015933240396279783,0.028295140697763933,1
CAMP-88QEOZ,0.6514716799422162,0.2807017543859649,2,3,4,2,3,0.070572382446402,0.6091930951425131,0.00034180761417361194,0.020979756859773022,0.05435105168652879,1
CAMP-0KZ4Z7,0.8988984972211633,0.0,4,3,0,0,4,0.07117573709826636,0.48474508229626656,0.0002480459939774373,0.02868527381349725,0.042933380678539336,1
CAMP-WHWKMY,0.7262896009309604,0.42105263157894735,2,2,4,0,3,0.3315836048429267,0.3998394219189081,0.0014331221064471918,0.005079504172327534,0.0077557324630207845,1
CAMP-9X8SYL,0.4041050540719488,0.736842105263158,2,3,4,0,2,0.01822131048630385,0.3849859494179045,0.00014902116461102712,0.046858016909473416,0.12373481913274452,0
CAMP-EMRUYP,0.11305952930318412,0.6842105263157894,0,1,4,1,3,0.9354812758939705,0.9692894419911683,0.025582547303609374,0.00027900954529162076,0.006660970240708322,1
CAMP-04K43S,0.8683011978090327,0.7192982456140351,2,3,1,0,3,0.4725473633401714,0.9550381372942595,0.0017075648864246732,0.0042654330615839574,0.012988394618737372,1
CAMP-AFYH1F,0.949238578680203,0.42105263157894735,0,2,0,2,3,0.6718756284944291,0.43175431553592936,0.0022207637250372227,0.0032812831121589166,0.004132702045375419,1
CAMP-KJ4YK1,0.0582853474047471,0.6666666666666667,3,0,4,1,0,0.8290294034833675,0.7737856282617424,0.043223286839116144,0.00016216657941919106,0.006000406816285576,1
CAMP-B3D505,0.42822174514957567,0.5964912280701755,0,0,4,2,2,0.30348738988777607,0.48454435969490167,0.0022253073303700114,0.0032745905043902877,0.010259123087511866,1
CAMP-0UI22K,0.9298168174795851,0.03508771929824561,4,3,1,2,3,0.8530228068058404,0.7589321557607387,0.0028786437814052844,0.002531618217709994,0.005719359365959782,1
CAMP-X7N89L,0.9009249413133765,0.8596491228070176,0,4,0,0,3,0.06192429910301275,0.5020072260136492,0.000215246384319757,0.03291356453654324,0.050894935573311054,1
CAMP-TAJW25,0.28867799602736705,0.631578947368421,3,0,2,0,3,0.46456297011383296,0.7609393817743879,0.005038571509121827,0.0014448071266501218,0.010528703722616857,1
CAMP-36ZX1T,0.8335707550009028,0.7543859649122806,4,3,1,2,4,0.9146856522263787,0.4646728221597752,0.0034431007822885514,0.0021162710394455908,0.003263374124785997,1
CAMP-V18KGY,0.9419955458357577,0.7543859649122806,1,2,0,2,0,0.23150717992035721,0.12143717382577279,0.0007705963676064907,0.009411750422021296,0.0034021879154837735,1
CAMP-GGSNPU,0.014425874280211071,0.8771929824561404,1,3,4,1,4,0.9556333212662402,0.4321557607386592,0.1813308230376446,3.307968935447869e-05,0.002903905396752758,1
CAMP-EVJLZF,0.013823960193415061,0.5087719298245614,0,0,0,0,0,0.06731426732633441,0.6615816940987556,0.013606216298370187,0.0005309104890599301,0.06178300547923122,1
CAMP-FLB7WX,0.801448606568889,0.6491228070175439,0,2,0,1,3,0.5096536744298298,0.1967081493376154,0.0019954792319286417,0.0036512004867715175,0.002488466995613229,1
CAMP-RUM2LH,0.948436026564475,0.5789473684210527,3,3,0,1,2,0.01602912191786332,0.2739863508631072,5.224070455362781e-05,0.12300043476805715,0.09904879515248385,0
CAMP-GCSOTD,0.27916775345599004,0.19298245614035087,3,1,2,1,1,0.6814689674590724,0.876957045363308,0.0076344231979607515,0.0009515267531688163,0.00827425266393125,1
CAMP-HHLMH1,0.33646997451897037,0.3157894736842105,2,2,0,2,1,0.9185873456417682,0.6346848655158571,0.008544088587439023,0.0008495277003142487,0.004440161021088375,1
CAMP-T939AY,0.148291567183644,0.631578947368421,3,1,2,1,3,0.7767990024536422,0.9574468085106383,0.01627368366266911,0.0004427260599025499,0.00792490844177464,1
CAMP-Q6WW8Y,0.49070042735900166,0.7543859649122806,2,4,4,1,4,0.2751900567153373,0.2595343235648334,0.00176168618449913,0.0041347119893628635,0.006074730342249629,1
CAMP-L68NTK,0.74095624084589,0.8421052631578947,4,2,2,2,2,0.6651783918587345,0.967683661180249,0.0028168844739963777,0.0025871393786852867,0.009353645492258238,1
CAMP-63N2QB,0.08729760638831484,0.2807017543859649,0,1,4,0,0,0.714713808776799,0.6154154957848255,0.025188391669534984,0.0002834889280415648,0.005536514039893442,1
CAMP-6GS8G8,0.7074697538171385,0.15789473684210525,4,0,4,0,3,0.07610313342182536,0.5367322360497793,0.0003387756971779063,0.021163607052318244,0.044515392026000696,1
CAMP-TACY15,0.34293051905058086,0.9824561403508771,3,0,2,1,2,0.6492900526929729,0.5963468486551586,0.005929232207821777,0.0012269437260031167,0.005906258345739544,1
CAMP-PDTZ91,0.6480207058445857,0.9473684210526316,4,4,1,2,2,0.2497687140501187,0.5040144520272983,0.0012106698852732843,0.006008551459955757,0.012951931692375405,1
CAMP-X70FQL,0.10988944844605847,0.8421052631578947,4,2,3,0,0,0.8241221189815373,0.716579686872742,0.023180576609830163,0.0003086703823050828,0.005589719543370644,1
CAMP-DB2UUI,0.16705122288878635,0.8070175438596492,4,2,0,1,2,0.2626402799565585,0.29566439181051785,0.004911444122172559,0.00148233805390425,0.007244261798407652,1
CAMP-JNWPAY,0.4284625107842941,0.19298245614035087,3,2,3,1,4,0.24958770765455934,0.4191087916499398,0.0018303196190759244,0.003980012856326972,0.0107851744682104,1
CAMP-TXW1VZ,0.747376657771714,0.2631578947368421,4,4,0,2,4,0.5755601142351474,0.9171015656362907,0.0024165663335294005,0.0030156285098944403,0.010244027707307247,1
CAMP-C7D2KD,0.47284364278405333,0.40350877192982454,2,2,0,1,4,0.8735167531475001,0.7432757928542755,0.005790632042764558,0.0012564489630162122,0.005469634616555992,1
CAMP-1POXRT,0.6351798719929375,0.3157894736842105,3,0,4,0,2,0.05094324443908129,0.3992372541148133,0.0002538464630317064,0.02804803306549653,0.0489397567179955,1
CAMP-EO2T8F,0.22312955197528142,0.12280701754385964,4,1,0,2,4,0.1917461083624955,0.2759935768767563,0.00269738809647087,0.0027017648841892784,0.009249254822542324,1
